Label,VoxelCount,Volume,SurfaceArea,MeanBreadth,Sphericity,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z
2471,3209,3209,1932.592,31.838,0.161,880,927,998,1025,10,17,903.560,1012.454,13.136
2472,1713,1713,1081.824,25.645,0.262,1381,1406,996,1026,7,19,1392.026,1013.102,12.597
2473,114,114,131.007,7.116,0.654,1790,1796,1021,1028,11,18,1792.807,1024.096,13.149
2474,714,714,486.623,14.364,0.500,643,662,1012,1025,10,20,650.608,1019.999,14.595
2475,139,139,169.189,9.482,0.451,1755,1769,1026,1032,10,15,1762.345,1027.820,11.906
2476,886,886,606.176,16.937,0.399,1397,1416,1037,1060,7,15,1405.068,1046.462,11.227
2477,672,672,506.093,15.067,0.394,767,776,1081,1101,7,20,769.766,1092.876,13.561
2478,885,885,589.960,16.442,0.431,766,776,1099,1121,8,20,770.079,1108.367,14.037
2479,3220,3220,1686.931,30.947,0.244,1882,1923,1194,1223,8,19,1899.812,1206.757,13.450
2480,3271,3271,1598.776,30.044,0.296,589,631,1263,1283,8,21,609.956,1273.485,13.444
2481,13954,13954,4148.215,50.696,0.309,433,511,1255,1282,9,27,483.179,1270.406,17.409
2482,253,253,281.965,11.921,0.323,632,650,1274,1281,8,17,640.198,1278.004,11.897
2483,2886,2886,1463.733,27.381,0.300,1485,1509,1360,1398,9,18,1496.436,1378.569,14.008
2484,2288,2288,1233.535,26.305,0.315,1495,1528,1376,1402,9,19,1512.957,1387.561,13.901
2485,1394,1394,898.641,22.253,0.303,1533,1546,1408,1438,7,20,1538.195,1420.137,13.052
2486,1919,1919,974.335,19.987,0.450,1516,1537,1422,1450,9,20,1526.189,1434.830,14.343
2487,783,783,523.522,14.932,0.483,1267,1281,1430,1448,7,18,1274.943,1437.697,12.963
2488,82,82,129.500,8.782,0.350,2045,2048,1440,1455,9,16,2046.634,1447.244,12.293
2489,4890,4890,2149.053,33.107,0.272,474,511,1445,1490,10,19,493.132,1470.259,14.344
2490,1113,1113,670.430,17.701,0.465,1775,1789,1488,1512,8,19,1782.655,1497.056,13.511
2491,33115,33115,7860.640,61.474,0.255,1619,1683,1473,1543,9,28,1652.105,1510.724,16.571
2492,318,318,316.245,12.441,0.362,510,518,1535,1550,8,16,513.066,1541.082,11.943
2493,1023,1023,698.932,19.018,0.347,923,943,1534,1554,7,16,931.787,1543.991,11.618
2494,186,186,201.332,10.049,0.479,1278,1287,1545,1555,10,18,1282.000,1547.726,12.935
2495,82,82,120.782,6.573,0.432,484,493,1549,1556,11,15,487.537,1552.024,12.524
2496,18465,18465,5693.035,49.667,0.209,1191,1246,1573,1633,9,26,1220.054,1601.456,17.666
2497,565069,565069,79022.008,275.949,0.073,1428,1645,1528,1894,9,50,1548.819,1718.811,25.637
2498,1533,1533,888.048,20.079,0.380,1021,1035,1716,1745,9,19,1027.868,1729.530,14.219
2499,117,117,157.971,9.738,0.393,0,8,1944,1958,13,18,2.453,1948.932,14.991
2505,1775,1775,1199.176,28.655,0.207,1401,1430,2,32,8,25,1414.915,11.855,14.690
2506,400,400,322.947,12.049,0.537,1274,1284,61,76,7,16,1279.085,66.368,11.453
2507,926,926,659.156,17.979,0.339,1259,1280,64,83,10,20,1269.540,71.214,13.327
2508,102,102,115.671,6.407,0.760,1535,1541,101,108,11,15,1536.578,104.245,12.618
2509,33,33,55.754,4.674,0.711,1022,1027,139,145,12,15,1023.970,141.697,13.273
2510,64,64,91.078,6.022,0.613,1791,1796,171,180,12,15,1792.766,175.156,12.859
2511,4,4,10.918,2.141,1.391,511,512,198,202,14,15,511.000,199.500,14.000
2512,1571,1571,963.958,21.757,0.312,1208,1231,197,223,8,18,1219.288,209.494,12.029
2513,52,52,76.123,5.281,0.693,1535,1540,225,233,12,15,1536.712,228.038,12.750
2514,119,119,171.361,9.475,0.318,153,162,250,259,11,20,157.824,253.168,13.891
2515,2660,2660,1388.367,27.521,0.299,941,968,322,358,9,23,956.159,338.365,15.716
2516,1012,1012,705.594,18.618,0.330,332,351,337,363,8,17,342.244,350.229,12.409
2517,148,148,163.371,8.089,0.568,1790,1798,419,430,10,18,1793.439,424.095,13.527
2518,607,607,438.047,13.295,0.496,797,811,462,481,9,15,802.040,470.804,11.213
2519,363,363,332.328,13.090,0.406,510,520,488,506,10,18,513.672,498.121,13.488
2520,368,368,307.735,11.195,0.526,818,833,503,513,10,18,825.372,508.236,12.970
2521,71,71,106.362,7.760,0.474,977,989,508,512,12,17,980.915,509.845,13.549
2522,185,185,189.704,8.753,0.567,230,242,512,518,11,18,235.465,513.859,14.335
2523,163,163,172.701,8.198,0.583,813,821,511,520,10,16,816.460,514.429,12.552
2524,160,160,168.530,8.223,0.605,254,261,547,556,11,19,256.544,550.962,14.256
2525,74,74,127.205,9.916,0.301,1024,1028,547,565,13,15,1024.824,555.811,13.473
2526,843,843,612.267,19.181,0.350,1574,1598,586,606,8,19,1586.178,595.673,12.887
2527,768,768,693.059,21.868,0.200,1303,1329,590,612,10,19,1314.674,603.927,13.630
2528,34,34,70.668,7.464,0.370,1278,1280,632,645,12,16,1278.794,638.500,13.441
2529,1017,1017,703.388,18.328,0.336,765,777,636,658,7,21,770.030,646.172,13.966
2530,261,261,272.265,11.849,0.382,761,768,639,654,9,19,764.429,645.502,13.418
2531,381,381,427.183,18.679,0.211,1023,1039,654,679,11,18,1027.029,663.538,13.696
2532,21,21,42.496,4.304,0.650,1279,1283,693,699,13,16,1280.143,694.857,13.762
2533,52,52,88.244,6.775,0.445,1789,1793,707,716,10,15,1790.865,710.731,12.154
2534,456,456,372.307,13.013,0.456,712,726,704,722,10,18,719.314,711.689,13.140
2535,714,714,614.303,18.724,0.249,769,782,724,749,8,20,773.980,735.627,14.345
2536,7853,7853,2959.637,38.255,0.269,1739,1776,712,760,7,22,1758.770,739.233,13.208
2537,252,252,277.187,12.538,0.337,764,776,765,780,10,16,768.917,769.790,12.488
2538,734,734,599.486,17.647,0.283,1727,1743,746,770,10,18,1735.632,759.131,14.045
2539,330,330,290.022,10.691,0.505,948,961,799,810,9,16,953.627,804.491,11.742
2540,5815,5815,2690.604,43.020,0.196,741,770,775,828,5,21,758.579,798.795,14.241
2541,1431,1431,801.882,19.089,0.449,707,728,802,825,6,18,718.839,813.574,12.483
2542,1659,1659,981.358,20.841,0.329,892,920,805,831,8,17,905.254,816.586,12.529
2543,515,515,417.859,13.543,0.411,1784,1795,824,842,10,16,1789.581,832.590,12.656
2544,3897,3897,1655.712,27.464,0.378,775,797,821,850,3,22,784.373,834.696,12.842
2545,1387,1387,856.809,20.303,0.346,908,936,840,858,8,17,921.105,850.043,11.997
2546,514,514,404.646,13.148,0.451,760,770,844,862,9,20,764.117,853.379,13.875
2547,2146,2146,1343.760,30.597,0.215,895,915,832,875,8,16,903.875,853.586,12.626
2548,2377,2377,1311.556,28.929,0.283,1790,1808,833,878,8,16,1796.953,858.631,11.702
2549,760,760,507.105,14.458,0.501,1832,1851,869,884,8,16,1841.593,876.403,11.738
2550,2096,2096,1221.351,26.216,0.273,766,785,859,897,10,20,774.403,878.453,14.342
2551,26,26,49.969,4.500,0.613,1280,1285,880,885,13,17,1281.500,882.538,14.308
2552,2455,2455,1215.171,22.972,0.380,1542,1571,865,892,9,20,1556.330,878.538,14.137
2553,497,497,440.730,15.299,0.326,511,517,884,908,11,20,513.028,896.380,14.553
2554,5874,5874,2310.937,32.683,0.316,728,763,883,922,6,19,745.179,902.349,12.009
2555,5318,5318,2083.080,31.950,0.354,1855,1881,881,924,7,23,1867.443,902.309,13.682
2556,4446,4446,1747.274,28.339,0.419,1644,1674,893,930,8,23,1657.939,911.222,14.385
2557,1246,1246,753.407,17.714,0.411,796,814,923,948,7,16,804.920,934.439,12.334
2558,5798,5798,2397.500,37.761,0.276,1729,1766,912,959,7,23,1749.588,933.135,13.533
2559,34,34,77.122,8.638,0.285,0,2,935,952,13,15,0.029,943.265,13.500
2560,1381,1381,747.016,17.798,0.517,920,938,969,993,7,16,928.711,979.613,12.146
2561,4100,4100,1802.545,28.869,0.325,709,738,977,1013,8,20,724.619,995.980,14.294
2562,821,821,602.097,17.838,0.349,1798,1815,989,1010,11,21,1804.971,1000.434,16.525
2563,1618,1618,1270.066,27.687,0.145,1765,1801,989,1013,8,20,1786.883,1001.520,14.591
2564,1185,1185,666.406,16.234,0.537,1880,1900,999,1019,8,19,1888.741,1008.410,12.279
2565,998,998,809.148,22.782,0.213,1736,1763,1001,1026,11,18,1749.785,1015.474,14.364
2566,177,177,192.555,9.707,0.496,1452,1463,1018,1026,10,17,1457.040,1021.808,12.836
2567,515,515,410.499,13.532,0.434,1064,1079,1017,1031,8,20,1071.383,1023.103,12.926
2568,176,176,212.000,10.626,0.368,1838,1855,1021,1026,10,17,1846.909,1022.705,13.062
2569,150,150,187.498,9.372,0.386,580,593,1022,1028,8,17,585.620,1024.373,12.333
2570,686,686,497.507,15.472,0.432,1783,1799,1028,1043,9,21,1790.487,1034.488,13.643
2571,5209,5209,2397.671,36.219,0.223,1859,1897,1034,1077,6,21,1879.289,1056.180,13.162
2572,3802,3802,1827.001,29.912,0.268,1856,1886,1111,1154,8,21,1869.224,1129.855,14.017
2573,380,380,374.065,15.442,0.312,1019,1029,1123,1145,9,18,1023.705,1132.832,13.005
2574,88,88,139.323,9.244,0.324,767,772,1139,1153,12,19,768.693,1145.852,14.580
2575,262053,262053,26823.253,108.496,0.402,863,985,1097,1210,5,51,922.450,1155.957,29.552
2576,221,221,265.955,11.367,0.294,1277,1284,1149,1166,11,19,1280.163,1156.606,13.516
2577,162,162,189.798,9.636,0.434,1023,1030,1163,1179,10,17,1025.321,1170.679,12.957
2578,336,336,322.792,12.573,0.380,1786,1799,1176,1190,11,18,1792.923,1183.104,14.640
2579,422,422,313.183,11.206,0.656,1789,1799,1269,1281,8,21,1793.661,1275.592,13.583
2580,313,313,317.008,13.018,0.348,747,762,1276,1292,11,17,754.137,1282.540,13.859
2581,633,633,454.622,13.614,0.482,1115,1134,1279,1291,9,16,1122.586,1283.447,12.013
2582,183,183,184.883,8.433,0.599,634,643,1281,1289,9,17,637.984,1283.940,12.202
2583,158,158,194.724,10.780,0.382,1536,1542,1295,1313,12,18,1537.386,1301.677,14.108
2584,156,156,220.060,13.271,0.258,511,515,1305,1329,12,16,512.654,1316.679,13.006
2585,1908,1908,1078.179,22.077,0.329,1477,1501,1338,1369,11,18,1488.814,1351.371,14.384
2586,3884,3884,1844.020,30.472,0.272,1152,1189,1364,1401,10,22,1173.365,1379.868,15.278
2587,8,8,21.051,3.727,0.776,2047,2048,1427,1434,13,15,2047.000,1429.750,13.875
2588,82,82,133.221,9.163,0.322,1531,1537,1445,1459,10,15,1534.110,1451.634,12.085
2589,5753,5753,2136.334,30.627,0.384,509,536,1440,1479,8,21,520.594,1456.691,14.253
2590,855,855,657.421,19.564,0.291,1022,1033,1455,1484,11,22,1025.895,1468.435,15.706
2591,222,222,288.916,14.897,0.231,1022,1029,1494,1517,11,19,1024.856,1503.005,14.144
2592,566,566,411.644,13.388,0.519,1215,1230,1519,1534,10,19,1222.537,1527.530,14.408
2593,148,148,185.761,9.164,0.386,928,942,1532,1537,9,16,935.122,1533.959,12.554
2594,20,20,36.802,3.800,0.908,1788,1792,1532,1537,12,15,1789.300,1534.350,12.850
2595,216,216,246.629,12.047,0.352,504,513,1534,1551,11,17,508.032,1541.264,13.500
2596,719,719,519.214,15.157,0.418,1287,1307,1534,1545,11,19,1295.492,1538.360,14.821
2597,1,1,3.004,0.751,4.172,1792,1793,1536,1537,14,15,1792.000,1536.000,14.000
2598,164,164,179.692,8.515,0.524,546,557,1534,1541,10,18,550.470,1536.841,13.951
2599,114,114,131.477,7.207,0.647,1791,1798,1535,1544,10,15,1793.237,1539.053,12.149
2600,560,560,470.067,16.506,0.341,513,531,1536,1556,9,16,520.157,1548.287,13.314
2601,19120,19120,5615.531,57.837,0.233,1243,1282,1551,1621,9,30,1266.317,1586.778,17.522
2602,415,415,361.375,12.677,0.413,1022,1032,1706,1722,10,18,1025.720,1713.465,13.798
2603,117,117,147.423,8.401,0.483,1024,1029,1740,1754,11,16,1025.111,1746.846,13.009
2604,4,4,10.290,1.781,1.661,0,2,1791,1793,13,15,0.250,1791.750,13.250
2605,15,15,34.645,4.231,0.612,0,2,1794,1801,13,15,0.067,1796.800,13.467
2606,16,16,37.801,5.138,0.536,1023,1025,1795,1804,13,16,1023.125,1799.438,13.812
2607,52,52,96.535,8.009,0.340,0,3,1933,1947,11,16,0.308,1938.596,12.923
2608,247,247,252.152,10.660,0.430,0,7,1958,1973,11,18,1.789,1964.162,14.510
2609,45,45,83.951,6.979,0.387,0,3,1973,1986,13,16,0.867,1978.111,14.111
2610,67,67,136.583,12.674,0.199,0,2,1990,2016,13,15,0.254,2002.881,13.373
2611,9,9,22.119,3.264,0.846,0,1,2016,2022,13,15,0.000,2018.333,13.667
2613,258,258,248.647,9.668,0.490,1410,1422,125,137,13,17,1415.074,130.430,14.031
2614,365,365,366.573,13.203,0.306,370,385,164,180,13,19,376.879,171.775,15.255
2615,1673,1673,1098.692,23.611,0.239,297,330,289,311,9,21,313.128,299.482,14.830
2616,3345,3345,1966.698,34.840,0.166,257,303,300,337,8,22,274.474,315.214,14.429
2617,1008,1008,649.001,16.688,0.420,1159,1177,393,414,13,22,1169.501,402.860,16.328
2618,309,309,371.807,14.666,0.210,486,503,456,477,12,16,494.638,465.890,14.304
2619,1472,1472,1013.809,27.367,0.235,663,695,460,489,12,22,673.444,474.239,15.665
2620,1114,1114,746.253,18.330,0.338,379,403,483,505,10,19,391.028,494.561,14.394
2621,441,441,425.437,15.500,0.286,655,667,488,509,13,21,660.340,498.005,15.778
2622,1186,1186,761.022,19.811,0.361,1136,1168,510,525,7,16,1148.116,515.690,11.584
2623,392,392,374.434,12.837,0.331,785,799,517,532,12,19,790.997,524.151,15.324
2624,5952,5952,2664.988,39.915,0.212,562,607,510,550,7,24,584.260,530.940,14.263
2625,1355,1355,924.742,22.113,0.263,458,480,534,564,10,23,468.939,547.359,15.252
2626,1422,1422,904.227,21.072,0.309,572,599,538,562,11,22,587.259,549.156,15.831
2627,1860,1860,1111.410,23.831,0.285,838,869,549,578,8,16,855.215,561.708,12.705
2628,1598,1598,871.094,19.586,0.437,1027,1048,551,574,12,23,1034.952,561.076,16.033
2629,548,548,436.946,13.510,0.407,918,933,573,588,12,19,926.956,579.524,14.580
2630,777,777,540.908,15.132,0.431,882,896,574,594,9,18,889.037,583.691,12.924
2631,342,342,428.822,15.157,0.168,786,805,583,600,13,18,795.760,591.380,15.392
2632,1849,1849,1160.700,27.037,0.247,1580,1601,580,618,9,23,1591.765,594.079,15.723
2633,833,833,579.266,15.590,0.404,868,884,584,601,11,20,876.561,591.965,14.276
2634,164,164,292.708,12.387,0.121,790,805,599,611,13,17,797.085,604.110,14.811
2635,1439,1439,980.128,23.167,0.249,857,884,601,626,11,21,873.956,612.416,14.739
2636,855,855,576.881,16.327,0.431,936,952,620,641,11,23,942.143,629.639,15.774
2637,1761,1761,875.335,18.733,0.523,748,769,627,649,9,20,759.186,635.885,14.456
2638,1236,1236,952.777,26.090,0.200,1442,1466,619,653,10,20,1454.459,637.628,14.833
2639,1577,1577,1001.539,21.631,0.280,788,809,632,661,9,17,798.004,646.275,13.316
2640,2963,2963,1448.124,28.440,0.327,771,792,643,679,9,21,781.296,658.562,15.069
2641,1072,1072,812.819,20.834,0.242,875,899,631,659,11,17,885.900,645.406,13.682
2642,636,636,446.444,13.901,0.514,923,936,650,671,10,18,929.211,660.028,13.461
2643,5813,5813,3168.512,42.127,0.120,841,886,639,693,8,21,862.818,663.080,14.189
2644,607,607,462.932,14.447,0.420,911,925,663,678,10,18,916.822,668.965,13.338
2645,188,188,205.995,8.978,0.457,885,896,663,675,13,17,890.112,668.202,14.133
2646,1833,1833,1116.922,24.097,0.273,893,916,652,683,9,20,904.718,669.808,13.450
2647,2274,2274,1765.451,47.966,0.106,739,770,672,737,11,18,760.620,701.319,13.920
2648,1803,1803,990.988,22.074,0.378,900,922,676,705,9,20,912.080,689.703,13.906
2649,685,685,492.257,14.215,0.445,2004,2021,686,704,11,20,2013.330,694.396,14.540
2650,892,892,569.108,15.284,0.488,699,719,694,710,11,21,708.850,701.524,15.188
2651,189,189,212.195,9.986,0.423,1487,1504,709,716,12,16,1494.540,712.302,13.979
2652,515,515,488.553,17.683,0.257,1583,1606,710,735,11,16,1593.627,722.891,13.767
2653,1546,1546,967.011,22.289,0.299,1172,1193,698,729,11,23,1182.076,713.440,15.572
2654,1143,1143,895.746,22.876,0.206,855,883,713,736,10,19,868.509,726.312,14.564
2655,616,616,440.970,13.758,0.500,883,897,732,746,10,20,889.231,737.313,14.326
2656,484,484,377.026,12.223,0.494,1768,1781,738,753,8,16,1774.165,745.736,11.874
2657,647,647,523.587,15.423,0.330,655,675,741,758,11,20,665.318,749.346,15.108
2658,4220,4220,2318.285,37.967,0.162,858,891,732,769,10,21,874.596,749.731,14.186
2659,808,808,586.217,18.225,0.367,1679,1702,758,775,10,20,1687.969,766.338,15.000
2660,229,229,230.684,9.927,0.483,1386,1398,769,781,10,16,1391.594,774.738,13.389
2661,1193,1193,864.996,20.669,0.249,1674,1700,770,791,9,18,1686.467,780.319,13.814
2662,801,801,552.614,15.770,0.430,772,783,776,796,11,21,776.275,786.730,15.346
2663,894,894,613.084,16.026,0.392,1095,1111,781,804,12,21,1101.126,792.455,15.046
2664,468,468,351.697,11.655,0.569,1761,1777,790,803,9,16,1769.111,795.872,12.491
2665,852,852,693.667,20.251,0.246,607,629,798,825,11,18,618.894,812.545,14.629
2666,663,663,471.090,14.220,0.476,1008,1024,809,825,13,21,1014.152,815.811,15.333
2667,127,127,143.138,7.446,0.622,898,907,828,836,11,16,901.969,831.488,13.465
2668,1320,1320,959.412,24.100,0.223,360,377,820,856,9,19,368.243,835.755,13.439
2669,2943,2943,2012.039,38.066,0.120,816,857,819,867,11,21,833.307,840.215,15.958
2670,280659,280659,55224.925,321.913,0.053,354,618,667,900,8,61,476.939,773.695,37.201
2671,400,400,352.102,12.146,0.415,857,871,833,849,12,20,864.040,840.533,15.033
2672,659,659,495.069,14.874,0.405,766,781,855,871,9,18,774.314,861.209,13.266
2673,891,891,547.743,15.051,0.546,712,730,859,874,10,20,720.479,865.687,14.471
2674,976,976,640.899,16.393,0.409,990,1007,857,876,11,22,999.112,866.133,14.894
2675,1737,1737,976.402,21.578,0.367,712,730,871,901,9,19,719.427,884.302,13.857
2676,2044,2044,1205.524,24.371,0.270,1169,1194,861,891,11,24,1180.979,880.702,15.398
2677,1314,1314,1035.743,28.444,0.176,1730,1769,873,906,10,20,1754.713,888.008,14.299
2678,421,421,345.855,11.824,0.485,723,736,875,890,11,18,728.259,882.337,14.064
2679,3696,3696,1697.240,29.482,0.316,1627,1656,884,926,9,19,1639.652,905.160,13.416
2680,2210,2210,1176.275,22.985,0.339,843,869,894,923,8,18,855.392,908.016,12.842
2681,1278,1278,1055.862,30.588,0.157,1088,1113,885,924,12,21,1101.373,906.170,15.161
2682,1728,1728,1098.758,26.430,0.255,1378,1396,901,942,11,23,1385.420,919.341,15.961
2683,3315,3315,1570.827,28.792,0.321,718,752,894,934,9,20,733.888,915.670,13.534
2684,1715,1715,938.741,21.201,0.402,1856,1876,917,943,10,19,1865.669,929.930,14.279
2685,1563,1563,985.047,22.005,0.289,1623,1646,916,945,10,17,1632.997,931.161,13.569
2686,5999,5999,2536.647,39.569,0.249,1750,1774,887,938,3,20,1761.401,911.188,12.309
2687,272,272,289.404,11.211,0.345,1763,1775,931,946,11,17,1769.401,939.048,14.305
2688,1485,1485,1245.041,27.422,0.129,1812,1841,930,964,10,20,1827.290,946.812,14.098
2689,575,575,591.049,17.135,0.181,1763,1783,959,981,12,18,1772.963,969.845,15.188
2690,441,441,364.039,13.129,0.456,1822,1835,965,982,11,16,1827.864,973.429,13.447
2691,1664,1664,1089.858,24.740,0.242,832,855,956,988,11,22,843.378,970.672,14.999
2692,442,442,423.502,15.583,0.291,1772,1786,974,994,12,18,1778.416,982.964,14.495
2693,2414,2414,1474.772,31.729,0.205,1750,1779,967,1001,8,19,1762.445,983.621,14.179
2694,1110,1110,876.310,23.123,0.207,1810,1833,979,1011,11,19,1821.145,996.509,14.011
2695,1629,1629,1047.449,22.523,0.261,1444,1469,985,1011,10,21,1456.033,997.145,14.891
2696,1120,1120,766.315,18.495,0.315,556,578,991,1017,10,16,566.851,1001.782,13.104
2697,1681,1681,1196.927,28.623,0.186,823,847,993,1026,8,19,835.537,1013.402,13.171
2698,849,849,585.683,15.860,0.406,1815,1836,1000,1017,12,19,1825.577,1009.207,13.876
2699,409,409,354.200,11.922,0.426,1448,1462,1006,1021,11,17,1454.968,1013.134,13.822
2700,1438,1438,988.108,21.571,0.242,1796,1821,1007,1026,10,18,1807.611,1016.942,13.515
2701,366,366,369.464,15.550,0.300,1750,1772,1023,1032,12,20,1757.637,1026.123,15.607
2702,2006,2006,1384.234,33.845,0.172,1853,1903,1021,1043,11,22,1882.538,1028.704,14.701
2703,757,757,526.006,15.780,0.445,1993,2012,1019,1035,10,22,2001.116,1026.277,15.621
2704,280,280,275.028,11.148,0.426,1446,1462,1023,1033,11,18,1453.532,1027.504,14.468
2705,879,879,665.135,18.363,0.297,1795,1819,1024,1037,9,18,1804.605,1029.113,13.447
2706,1764,1764,903.894,19.728,0.477,1889,1907,1039,1066,11,22,1897.124,1052.401,15.107
2707,5022,5022,2244.092,35.351,0.252,893,930,1034,1073,8,24,913.988,1049.384,15.280
2708,666,666,498.017,14.974,0.406,1900,1918,1051,1068,10,16,1908.992,1059.494,12.959
2709,379,379,333.234,11.776,0.439,772,787,1057,1071,12,19,779.375,1063.831,15.214
2710,772,772,513.768,15.114,0.497,1981,1995,1066,1081,9,23,1988.233,1073.915,14.867
2711,113,113,156.157,9.084,0.379,1487,1497,1083,1096,13,16,1491.673,1089.460,14.301
2712,2948,2948,1641.584,31.742,0.222,1860,1895,1082,1122,10,21,1879.159,1102.156,14.288
2713,300,300,354.454,13.963,0.229,1686,1700,1100,1120,11,16,1691.450,1111.707,13.890
2714,3690,3690,1752.746,29.232,0.286,667,693,1084,1131,10,20,680.960,1108.951,14.316
2715,932,932,700.720,20.417,0.286,1279,1295,1134,1162,11,21,1285.536,1148.258,15.260
2716,1085,1085,881.113,25.727,0.195,1758,1787,1160,1188,9,19,1768.845,1173.852,13.503
2717,2427,2427,2107.703,36.517,0.071,214,246,1171,1225,13,19,226.373,1196.741,14.960
2718,231,231,244.586,11.007,0.412,1581,1593,1175,1191,13,18,1585.797,1182.680,14.260
2719,608,608,489.191,15.035,0.357,1797,1815,1191,1207,11,22,1806.413,1196.857,14.880
2720,411,411,463.909,16.787,0.191,1195,1219,1197,1213,12,17,1204.002,1203.737,14.377
2721,820,820,679.951,19.626,0.242,892,923,1207,1223,11,19,903.330,1213.349,15.261
2722,1826,1826,1371.175,29.169,0.146,771,805,1204,1241,10,20,788.996,1223.089,14.857
2723,573,573,576.821,15.639,0.193,1367,1383,1218,1241,12,18,1374.450,1228.984,14.293
2724,753,753,538.617,15.930,0.410,1880,1890,1218,1241,12,20,1884.125,1228.518,15.695
2725,1345,1345,947.456,21.770,0.241,720,741,1222,1251,11,18,729.130,1239.152,14.125
2726,5516,5516,2404.054,36.821,0.248,720,762,1247,1285,8,24,736.028,1266.701,14.582
2727,1264,1264,896.818,20.554,0.251,1141,1165,1259,1282,10,20,1151.786,1270.106,14.307
2728,1325,1325,811.173,18.931,0.372,1027,1048,1260,1282,12,22,1035.855,1271.242,15.824
2729,1347,1347,832.383,19.364,0.356,1188,1208,1323,1347,10,22,1198.059,1332.718,15.016
